Temp(degC),Salinity(PSU),pH,DO(mg/l),precipitation(mm),Air_temp(degC)
25.44254200,34.26243500,8.21898820,4.00763836,0.00000000,24.24665838
25.38854043,34.26227086,8.21694193,4.04320219,0.00000000,24.27792110
25.41666829,34.27824443,8.21886211,4.04115401,0.00000000,23.74738333
25.39080571,34.27269743,8.19887289,4.13224383,0.00000000,24.79220237
25.30087871,34.26745829,8.19015896,4.16255209,0.00000000,24.03482396
25.27627214,34.28300900,8.20119693,4.18641864,0.00000000,24.85116494
25.20204014,34.28708600,8.19542391,4.23156537,0.00000000,24.80501777
25.19237114,34.31162243,8.20510363,4.20541647,0.00000000,23.51638578
25.26071043,34.29845157,8.21091181,4.30899669,0.00000000,24.02026098
25.28266186,34.28376800,8.22941976,4.43330504,0.00000000,23.64775345
25.24107743,34.29243886,8.25068124,4.44764439,0.00000000,24.17845823
25.23109786,34.32188086,8.26056496,4.50484236,0.00000000,24.20503342
25.25100986,34.34070329,8.25367020,4.59018293,0.00000000,23.97238535
25.30154986,34.31827800,8.26488094,4.61630554,0.00000000,25.05068751
25.30218229,34.30082029,8.24737181,4.65841559,0.00000000,24.35529757
25.23432571,34.31371471,8.24245806,4.66818699,0.00000000,24.24431363
25.20658614,34.31402743,8.23263864,4.64410987,0.00000000,24.32272974
25.16708914,34.31435214,8.22401147,4.65753794,0.00000000,24.48693696
25.22620400,34.29904471,8.22729751,4.64623709,0.00000000,24.96568487
25.22139643,34.24568471,8.23091969,4.62959600,0.00000000,24.53321162
25.17131357,34.25810500,8.21795056,4.59103440,600.00000000,24.53481798
25.14552100,34.27520671,8.24053793,4.62205791,0.00000000,25.50554371
25.12032186,34.30614743,8.25411284,4.55265946,0.00000000,24.60756518
25.09089300,34.28208771,8.25488994,4.53632616,0.00000000,25.08226205
25.10352286,34.30495229,8.26830834,4.54431674,0.00000000,25.06400120
25.06192186,34.34410971,8.26318527,4.50319779,0.00000000,24.74249981
25.06753371,34.39729857,8.27319903,4.54891137,0.00000000,24.27901759
25.12925729,34.42529200,8.27816200,4.55106064,0.00000000,24.44751398
25.11480843,34.39393757,8.27729106,4.55266424,0.00000000,24.82191842
25.12795557,34.38446543,8.28139364,4.62716350,0.00000000,24.99542081
25.11079729,34.41867829,8.29085844,4.63740344,0.00000000,24.82192283
25.09439143,34.42190343,8.29847529,4.66829139,0.00000000,25.31952854
25.17496843,34.40810843,8.32423289,4.73024460,0.00000000,24.32547704
25.12316043,34.43040829,8.32798666,4.72436331,0.00000000,24.75820471
25.04735671,34.43215329,8.34736159,4.80675897,0.00000000,25.03819070
25.08132300,34.47108243,8.35010009,4.81537853,0.00000000,24.90783557
25.09469786,34.48231043,8.34198470,4.74285546,0.00000000,25.03817928
25.10154314,34.51400414,8.35161273,4.74788641,0.00000000,24.31058988
25.14270414,34.56286043,8.34198379,4.73911511,0.00000000,25.27383429
25.06200900,34.55311743,8.34696273,4.67291840,0.00000000,25.30540778
25.07957086,34.55789929,8.35576279,4.56255863,0.00000000,25.03681679
25.17672443,34.58582000,8.35012499,4.46041337,0.00000000,25.17142467
25.28572657,34.58140071,8.33841611,4.41638651,0.00000000,25.36380214
25.28612814,34.58893900,8.34305171,4.41417687,0.00000000,24.65600089
25.30050300,34.57039071,8.31907069,4.34098217,0.00000000,24.57319365
25.27889971,34.53208957,8.32217787,4.21080276,0.00000000,25.34662257
25.36984029,34.55696886,8.30269723,4.17300249,0.00000000,25.06236013
25.40042986,34.56074543,8.29270536,4.12535509,0.00000000,25.13692969
25.45893543,34.53587186,8.29394721,4.03126876,0.00000000,nan
25.28854743,34.56095343,8.31372604,3.94999959,0.00000000,25.58720270
25.23604314,34.55095043,8.31093843,3.89800403,0.00000000,24.99618407
25.32801143,34.55995843,8.32125951,3.83457014,0.00000000,25.19345286
25.33348371,34.57900400,8.31325469,3.81564254,0.00000000,25.16867199
25.32451271,34.57729100,8.30691366,3.70817307,0.00000000,24.90335881
25.37682043,34.56317486,8.29083816,3.69613619,0.00000000,25.13794265
25.28092000,34.58216771,8.28116371,3.68985979,0.00000000,25.05659418
25.36267814,34.56120671,8.25485806,3.61186400,0.00000000,24.90576482
25.44212943,34.57939929,8.25765537,3.55632560,0.00000000,24.79552778
25.41745929,34.58229171,8.25386144,3.56336690,0.00000000,25.33259527
25.49028714,34.56366200,8.23663541,3.56902886,0.00000000,25.72263134
25.39465943,34.56592557,8.24678610,3.58590099,0.00000000,24.60083925
25.32860971,34.56259043,8.25408864,3.59617271,0.00000000,24.92000383
25.37362000,34.57338900,8.24348731,3.62341159,0.00000000,25.62810384
25.44081614,34.57486200,8.25354816,3.66585480,0.00000000,24.68227687
25.44854914,34.59938071,8.24008646,3.71357289,0.00000000,25.09109997
25.39906114,34.60761629,8.23946511,3.68475546,0.00000000,25.69856763
25.34459171,34.61265857,8.24443230,3.66365504,0.00000000,24.63926823
28.91368100,34.59723314,8.23102150,3.75366561,0.00000000,24.80010851
28.89319114,34.60573200,8.23494904,3.73137830,0.00000000,25.46542216
28.82032743,34.60787243,8.22957793,3.67907099,0.00000000,24.61476791
28.73956457,34.62774314,8.21239146,3.65276126,0.00000000,26.25676902
28.70472486,34.61141443,8.19928714,3.55869813,0.00000000,24.59355551
28.75451629,34.59920314,8.18794417,3.52391053,0.00000000,24.60454039
28.82223100,34.58897814,8.17715070,3.44737106,0.00000000,25.79076908
25.34575329,34.58688543,8.16528577,3.33937230,0.00000000,24.36031023
25.39757900,34.57910729,8.14196057,3.32088181,0.00000000,25.40981269
25.53186700,34.52546757,8.16126607,3.25750117,0.00000000,25.43868169
25.58434314,34.48199171,8.16142441,3.24546769,0.00000000,24.84743907
25.60376114,34.46273700,8.16663899,3.25331687,0.00000000,24.39997987
25.65439629,34.46389143,8.17889887,3.25054320,0.00000000,25.62043699
25.62919171,34.42681000,8.18173709,3.20142820,0.00000000,24.73366760
25.64471071,34.39613714,8.17733859,3.13610229,0.00000000,25.33176782
25.61802686,34.34630743,8.18965163,3.05711784,0.00000000,25.48442262
25.56686029,34.32582171,8.17744349,3.07017717,0.00000000,25.34268585
25.62456957,34.30250657,8.19053786,3.11695284,0.00000000,25.76970345
25.56691843,34.28880786,8.19524609,3.10527314,0.00000000,25.62192449
25.57013529,34.24919400,8.18433594,3.11772903,0.00000000,24.79335435
25.55256171,34.24313143,8.19793389,3.20231271,0.00000000,25.52978358
25.52349843,34.23858443,8.22368543,3.27708133,0.00000000,25.29850240
25.57955729,34.26159657,8.24354431,3.32613659,0.00000000,25.79572061
25.55609614,34.26558814,8.26352099,3.33195530,0.00000000,25.99456926
25.51652043,34.26527486,8.27125624,3.31613393,0.00000000,25.95582218
25.57048100,34.25575414,8.28111039,3.35173360,0.00000000,25.92207028
25.53291414,34.26050557,8.28407533,3.34776501,0.00000000,25.31352557
25.55360986,34.27271286,8.27725826,3.36430309,0.00000000,25.14386472
25.52682257,34.26902543,8.25996544,3.27434780,0.00000000,25.42306904
25.48550829,34.27219914,8.22995149,3.27023060,0.00000000,25.67794993
25.55372300,34.25504129,8.22304804,3.26354366,0.00000000,26.05383359
25.53731614,34.25069814,8.22690197,3.18545536,0.00000000,25.93096393
25.56858400,34.21558086,8.22611233,3.13872971,0.00000000,25.78290684
25.57549529,34.21335771,8.23506789,3.10343790,0.00000000,26.36287817
25.65065800,34.18935300,8.24806847,3.00978321,0.00000000,26.20167491
25.70671343,34.19125486,8.24948657,3.04229866,0.00000000,26.95598198
25.77892957,34.17186529,8.25131841,2.99448356,0.00000000,25.65332301
25.77667629,34.18855314,8.25098686,3.01262697,0.00000000,26.23979980
25.84204686,34.19698714,8.23886724,3.01658818,0.00000000,26.28907011
25.87106414,34.22215100,8.24117184,2.96565320,0.00000000,26.65666555
25.86563686,34.20285157,8.23355583,2.99923415,0.00000000,25.94016879
25.77922914,34.20952743,8.20564507,3.02264823,0.00000000,26.53574901
25.84359871,34.21009600,8.19967791,3.05796738,0.00000000,26.70157306
25.87644671,34.17469043,8.21480184,3.07697085,0.00000000,26.63208680
25.94474429,34.11040629,8.19589553,3.08925825,0.00000000,26.28028826
25.91944814,34.10113943,8.19250907,3.14807636,0.00000000,25.98062182
25.97972943,34.06086886,8.19720706,3.26759626,0.00000000,26.90469387
26.00599814,34.03431014,8.19673504,3.33203279,0.00000000,26.81560885
26.15224586,33.99148829,8.21076561,3.45346674,0.00000000,27.22722471
26.15893157,33.94863586,8.21429086,3.59098857,0.00000000,27.05987317
26.25284914,33.92717657,7.74794977,3.69749596,0.00000000,27.61708183
26.19893857,33.94002871,7.75769706,3.82336887,0.00000000,27.50887513
26.21648843,33.90632400,7.76011146,3.89051530,0.00000000,27.96110203
26.19323086,33.90633243,7.76373834,3.96513274,0.00000000,27.13266433
26.17415871,33.89120314,7.77031363,4.05337361,0.00000000,27.09178006
26.06472800,33.89755986,7.79434770,4.13221710,0.00000000,27.60980547
25.99445943,33.90789329,7.82306867,4.13405440,0.00000000,27.65683890
25.90877857,33.90945229,8.30079189,4.19838331,0.00000000,nan
25.90885214,33.93315929,8.31019054,4.20608899,0.00000000,27.37155201
25.95455714,33.94562286,8.32319376,4.23614993,0.00000000,27.63563783
25.93050014,33.92948943,8.31330554,4.22969146,0.00000000,28.23311870
25.97072514,33.91162914,8.30708256,4.27621877,0.00000000,27.36142825
26.05544729,33.91646357,8.28123806,4.29982870,0.00000000,28.21559213
26.08002057,33.90668900,8.27916553,4.27743659,0.00000000,28.29701225
26.05594686,33.91528386,8.28238913,4.34764766,0.00000000,27.24128735
26.13269700,33.85778586,8.28826586,4.41858893,0.00000000,27.59369740
26.00848257,33.85654200,8.28775527,4.49031056,0.00000000,28.15777267
26.04400971,33.82749743,8.29399606,4.57095511,0.00000000,28.42825188
26.02938571,33.83445857,8.29798173,4.58047761,0.00000000,27.96088466
26.00431371,33.81667157,8.30967279,4.64947113,0.00000000,28.84036224
25.99520600,33.80251829,8.32001403,4.81012196,0.00000000,28.07283080
25.98539871,33.77971929,8.32745326,4.87941304,0.00000000,28.41667427
25.92925871,33.74574743,8.32504411,4.91058861,0.00000000,28.46306369
25.98934429,33.74053857,8.32120531,4.92800757,0.00000000,28.18923388
26.08109886,33.75168229,8.31203164,4.99973759,0.00000000,28.49682824
26.11541157,33.75960843,8.31668219,5.05754809,0.00000000,28.12749064
26.17652300,33.78697871,8.34076571,5.00042707,0.00000000,28.35046142
26.21886557,33.76574971,8.33900991,4.99262721,0.00000000,28.93995278
26.26164300,33.79372686,8.32164281,5.03600064,0.00000000,28.25658931
26.25997471,33.84827814,8.31012624,5.05046646,0.00000000,28.22961922
26.32287286,33.86729629,8.32736650,5.07234497,0.00000000,28.20741929
26.25666800,33.87962971,8.35667733,5.07898681,0.00000000,29.14990085
26.34028686,33.93599014,8.36922501,5.04383447,0.00000000,29.33726637
26.31446657,33.92901586,8.35524363,5.08138051,0.00000000,28.40963672
26.36449143,33.98696243,8.34326616,5.12476954,0.00000000,28.73436152
26.34217314,33.99811586,8.34669006,5.12245317,0.00000000,28.68726583
26.32189657,34.04147786,8.36693356,5.19956884,0.00000000,27.76334185
26.29185343,34.03078429,8.36049180,5.25286866,0.00000000,28.81989975
26.25805200,34.05777286,8.36337020,5.33587627,0.00000000,28.89200879
26.25688757,34.03162357,8.36970691,5.39378054,0.00000000,28.65909155
26.19615200,34.07737986,8.38855920,5.47776097,0.00000000,28.81854663
26.15701657,34.09134629,8.38613117,5.47412209,0.00000000,28.94225039
26.18443429,34.09319943,8.39916680,5.47666461,0.00000000,28.39425953
26.26908057,34.07619400,8.41515851,5.46365403,0.00000000,28.27567557
26.24032543,34.08054586,8.44264704,5.46905733,0.00000000,27.38086328
26.23075743,34.06057843,8.43361277,5.43458816,0.00000000,28.34662011
26.17524029,34.08575771,8.44316783,5.48266426,0.00000000,28.74174851
26.25242743,34.05439114,8.43339750,5.53017410,0.00000000,28.22628693
26.21236771,34.03512314,8.45268494,5.63065899,0.00000000,29.42411213
26.23048414,34.04083243,8.43414366,5.62433377,0.00000000,28.15385663
26.12860200,34.02224343,8.42322943,5.61711069,0.00000000,28.38257064
26.07658400,34.01889214,8.40598797,5.69385436,0.00000000,28.68397586
26.09130771,34.05451900,8.41455730,5.69613920,0.00000000,27.03856086
26.16154229,34.02798114,8.39481811,5.66466597,600.00000000,27.76946048
26.14817171,34.03359671,8.39678710,5.64661754,0.00000000,28.46488544
26.09417700,34.02444000,8.37803644,5.63244493,0.00000000,27.92903378
26.05809929,34.01767114,8.38763697,5.70081686,0.00000000,27.81625454
26.09370243,34.07388771,8.39446581,5.73810750,0.00000000,28.21718997
26.19802686,34.07213243,8.38851680,5.74518716,0.00000000,27.21561770
26.22400429,34.04206700,8.39519483,5.77287833,0.00000000,28.33585859
26.05362257,34.05008800,8.39961657,5.82966110,0.00000000,27.28169684
25.99873629,34.04130543,8.39959791,5.88692310,0.00000000,27.53865159
26.00175400,34.04895557,8.41681184,5.81834663,0.00000000,27.68019008
25.95169200,34.05053800,8.43334146,5.81695367,0.00000000,27.52741603
25.86472729,34.02495814,8.41655029,5.86282369,0.00000000,27.10574903
25.86648143,34.02876029,8.41750494,5.83894856,0.00000000,27.26265585
25.84585043,34.05113486,8.41238847,5.82314569,0.00000000,26.45233475
25.87654300,34.05507043,8.41822161,5.82225674,0.00000000,27.36151115
25.85935543,34.04966371,8.41829964,5.82296076,0.00000000,26.88888956
25.91390686,34.04377043,8.42038879,5.85623259,0.00000000,27.16949224
25.91169643,34.03089043,8.41592511,5.86166490,0.00000000,27.36977059
25.90601514,34.02013857,8.42062659,5.83358154,0.00000000,26.61296400
25.82726029,34.00489086,8.44205141,5.83076489,0.00000000,26.83403049
25.73454843,34.01023243,8.43626807,5.86296433,0.00000000,27.00813792
25.75588843,33.99222200,8.44096356,5.84743957,0.00000000,27.12518703
25.75855943,33.97149629,8.45090644,5.77675494,0.00000000,26.96562955
25.75547986,33.95251629,8.45535160,5.75665786,0.00000000,26.20032685
25.77191757,33.95511271,8.44806596,5.74490781,0.00000000,26.04851641
25.79823186,33.96812671,8.45166276,5.67799643,0.00000000,26.18890614
25.89730543,33.96417057,8.43042407,5.66039217,0.00000000,26.67053320
25.95947771,33.94121057,8.43318820,5.56818087,0.00000000,26.61028677
25.94193857,33.93971714,8.41881250,5.50527684,0.00000000,26.14871556
25.94990943,33.94977043,8.40094167,5.41084616,0.00000000,26.74711852
25.94231257,33.98666300,8.37689630,5.34254869,0.00000000,25.67374983
25.89216371,34.02543500,8.36950437,5.16644959,0.00000000,25.86884081
25.89570286,34.05682443,8.36979407,5.09172083,0.00000000,25.77563299
25.77834129,34.12891329,8.36178474,4.96950651,0.00000000,26.34981443
25.78688457,34.16742943,8.34689953,4.86926814,0.00000000,25.56145308
25.70052229,34.20331186,8.34672360,4.76190571,0.00000000,25.75549996
25.69263957,34.24433471,8.33443349,4.68701134,0.00000000,25.51010638
25.71868529,34.27790857,8.32543714,4.56076964,0.00000000,26.34018628
25.78475943,34.26453843,8.31203329,4.53918761,0.00000000,25.94246258
25.80116243,34.25124486,8.30235871,4.46295537,0.00000000,25.82637286
25.82654057,34.22192500,8.29208867,4.35935137,0.00000000,26.18574435
25.83805243,34.23856543,8.27014544,4.33904847,0.00000000,25.84399887
25.92790600,34.23126786,8.27758970,4.30265836,0.00000000,25.86939480
25.97757186,34.21373971,8.25976489,4.24597449,0.00000000,25.67735774
25.87101757,34.21723143,8.25531720,4.21886747,0.00000000,25.64816585
25.82471643,34.23682471,8.26443089,4.15263249,0.00000000,25.48736953
25.79427571,34.22867586,8.25269116,4.10451213,0.00000000,25.35881416
29.24822414,34.25131043,8.24922027,4.09463143,0.00000000,24.81452766
29.25980071,34.24537271,8.25405143,4.02281250,0.00000000,25.35574809
29.18262971,34.26008486,8.23226190,3.99514190,0.00000000,24.72917122
29.13358043,34.27315200,8.25078571,3.98896769,0.00000000,25.20286176
29.21966057,34.26242929,8.24815074,3.95612960,0.00000000,25.28278102
29.28325029,34.24554657,8.24207069,3.94815289,0.00000000,25.75597434
29.35902429,34.24744129,8.24597254,3.93515294,0.00000000,25.05287091
25.89847214,34.23979714,8.24646549,3.93080817,0.00000000,24.94421350
25.84995686,34.23820886,8.24720731,3.89405264,0.00000000,25.05026185
25.93127943,34.22526757,8.25790556,3.89063026,0.00000000,24.98742416
25.90051057,34.25587129,8.25820411,3.91377879,0.00000000,25.29353047
25.82684786,34.26846429,8.25739834,3.98965423,0.00000000,25.03522977
25.74213157,34.26000871,8.25165149,4.03366820,0.00000000,25.52187678
25.73624214,34.25521943,8.26003014,4.12730203,0.00000000,25.77434501
25.63853643,34.24410714,8.25673639,4.15919799,0.00000000,25.21056209
25.65367957,34.23360329,8.25395957,4.30144367,0.00000000,25.01953742
25.68156771,34.24507686,8.24446964,4.37244047,0.00000000,25.62139625
25.68705114,34.17374329,8.24771653,4.43961539,0.00000000,24.53000074
25.80345114,34.16151757,8.25460216,4.55929670,0.00000000,25.46486576
25.79889914,34.15742786,8.27599653,4.63897130,0.00000000,25.65931706
25.81959329,34.17687014,8.27213776,4.65599103,0.00000000,24.91502417
25.98166729,34.18767714,8.28990656,4.76934330,0.00000000,25.03870813
26.00280157,34.20484514,8.31358163,4.79992333,0.00000000,25.20446786
25.90532686,34.23172029,8.31295387,4.81766591,0.00000000,25.46443035
25.96075143,34.28753314,8.31646767,4.83643061,0.00000000,25.10498413
25.92246329,34.32785000,8.32342571,4.81358334,0.00000000,25.07216880
26.05489971,34.34742114,8.31389360,4.86955554,0.00000000,24.46762675
26.04223257,34.33707286,8.31129519,4.92646980,0.00000000,25.67372365
26.03807186,34.33462786,8.31627466,4.93473753,0.00000000,25.67713083
25.99063457,34.32377314,8.32115471,4.95209584,0.00000000,24.73815940
25.95046300,34.32540129,8.33683876,4.97414207,0.00000000,25.43620641
25.93614029,34.32034714,8.34321037,5.02532527,0.00000000,25.73943120
25.93810386,34.30159157,8.34784930,4.97278573,0.00000000,25.36831925
25.88543086,34.31332000,8.35379239,4.94387703,0.00000000,24.95017480
25.92617786,34.31210900,8.36729039,4.86048206,0.00000000,24.92898318
25.91369329,34.32107871,8.36902464,4.83920127,0.00000000,24.62975109
25.85048886,34.31930671,8.35097301,4.76299659,0.00000000,24.78058898
25.92735086,34.30896343,8.34035490,4.68946621,0.00000000,25.00559905
25.93419500,34.29448886,8.35156709,4.58596454,0.00000000,25.20749865
25.81191129,34.27137086,8.36030929,4.60040697,0.00000000,24.26992371
25.69480486,34.26748671,8.36420730,4.55328720,0.00000000,25.30347949
25.57273457,34.27169571,8.36708119,4.56592234,0.00000000,24.32524828
25.50946643,34.26943814,8.36155591,4.46856629,0.00000000,24.28055477
25.56732471,34.29748129,8.35762476,4.45912577,0.00000000,24.29430330
25.60469814,34.30263314,8.36683180,4.43949684,0.00000000,24.66499876
25.60576986,34.33263157,8.35287520,4.40234141,0.00000000,25.59954409
25.68431071,34.31942629,8.33418553,4.37237464,0.00000000,24.42699808
25.81002429,34.31414514,8.31866371,4.25863441,0.00000000,24.88753678
25.90517071,34.32120871,8.31859246,4.23955581,0.00000000,23.92237084
25.91287271,34.33869014,8.29780446,4.21754720,0.00000000,24.69854676
25.93797086,34.31839786,7.83444397,4.12210073,0.00000000,24.34196456
25.93005029,34.31672586,7.81306079,4.16722457,0.00000000,24.34200077
25.86340329,34.32561614,7.79656819,4.16333930,0.00000000,24.57734286
25.87669686,34.34182586,7.81282173,4.07103781,0.00000000,24.34348564
25.87726714,34.35499814,7.79108210,4.08468751,0.00000000,24.64395825
25.84799700,34.38142557,7.78447009,4.03801240,0.00000000,24.39783649
25.91727329,34.38719800,7.81420420,3.99701730,0.00000000,24.95902851
25.96830529,34.40377214,8.27831886,4.07648707,0.00000000,24.25350365
25.94326057,34.39986071,8.28819871,4.07381520,0.00000000,23.49543889
25.97305657,34.39514757,8.30346866,4.04410324,0.00000000,24.41093905
25.94512357,34.41229786,8.29887930,4.10049667,0.00000000,24.42184771
25.90678729,34.40558114,8.31979824,4.15631287,0.00000000,24.42020905
25.87927057,34.40153686,8.30516333,4.11607929,0.00000000,24.44958521
25.76563329,34.38380271,8.28341957,4.12554899,0.00000000,24.59405215
25.74773043,34.38924529,8.28370149,4.07784513,0.00000000,23.55938223
25.78342743,34.38737514,8.27476800,4.01450500,0.00000000,23.83478762
25.79206900,34.36855271,8.27087044,4.06603621,0.00000000,24.40103085
25.81362671,34.35979029,8.25393509,4.03330811,0.00000000,24.45545558
25.85996586,34.36988771,8.26093777,4.02098717,0.00000000,23.57338206
25.82223471,34.37426943,8.28017353,4.08733891,0.00000000,23.76801772
25.80165414,34.36842971,8.27648593,4.12278196,0.00000000,23.46754191
25.82285057,34.35563983,8.26997774,4.17204499,0.00000000,23.66428294
25.83312643,34.34760517,8.28250043,4.22462486,0.00000000,22.99400525
25.75868971,34.35475817,8.28630310,4.19014674,0.00000000,24.12239461
25.79495057,34.30152117,8.28907521,4.22458996,0.00000000,24.66951169
25.70004757,34.32344967,8.29226004,4.19896736,0.00000000,23.41715616
25.72333414,34.33150783,8.27985286,4.18795139,0.00000000,23.50186117
25.78121300,34.35284700,8.28291436,4.20009647,0.00000000,23.70392587
25.70608457,34.36350443,8.28717199,4.22627511,0.00000000,23.08791992
25.63762371,34.38464414,8.27973354,4.23239367,0.00000000,23.02010012
25.72584300,34.41546443,8.28827639,4.30368674,0.00000000,24.08567672
25.70511743,34.48410614,8.28638886,4.30156694,0.00000000,22.88522694
25.65539243,34.47743657,8.28749449,4.33389264,0.00000000,23.74884473
25.68167614,34.46992314,8.28917644,4.38475403,0.00000000,23.44374962
25.63923529,34.47015314,8.31451806,4.47555763,0.00000000,24.04573229
25.65312814,34.48732471,8.34006714,4.56776794,0.00000000,23.81241419
25.67059586,34.46946700,8.35244964,4.57556577,0.00000000,22.17940208
25.61171471,34.46499186,8.35488334,4.61883754,0.00000000,23.27010111
25.57366914,34.44569471,8.36876626,4.74419879,0.00000000,23.27106035
25.70813686,34.43505029,8.38075741,4.83852291,0.00000000,23.05001392
25.66908529,34.42185057,8.39045889,4.89319237,0.00000000,23.59796459
25.76201943,34.40181557,8.38473857,4.94152884,0.00000000,22.56881285
25.72010114,34.38775457,8.36616887,4.91490027,0.00000000,23.17886377
25.67352914,34.38850314,8.37606407,5.03539440,0.00000000,22.72333283
25.68767171,34.40955171,8.36763833,5.02058629,0.00000000,23.13438776
25.76215614,34.41433214,8.37388439,5.00621537,0.00000000,22.26411091
25.67910286,34.39047857,8.37373959,5.03945141,0.00000000,23.37385849
25.72555257,34.40146386,8.36694513,5.06308427,0.00000000,23.22625935
25.72517357,34.42447329,8.36344517,5.02646707,0.00000000,22.69757745
25.73457200,34.40537500,8.38168213,5.03404519,0.00000000,23.41394678
25.76507000,34.42908257,8.37730151,4.99535967,0.00000000,22.55150288
25.73095786,34.37335943,8.37225967,5.06803887,0.00000000,23.27496360
25.63857400,34.39717314,8.37514311,5.09672001,0.00000000,22.43472559
25.63555886,34.41861186,8.35373444,5.06418344,600.00000000,22.73050623
25.51158986,34.40006029,8.36965653,5.05296994,0.00000000,22.93974887
25.40564600,34.39938471,8.36621319,5.06833693,0.00000000,21.82727472
25.40328757,34.39684371,8.35295210,5.03857087,0.00000000,22.87411469
25.34338686,34.37534914,8.35850656,4.98969724,0.00000000,22.22901442
25.36458843,34.38307514,8.37583433,4.91494341,0.00000000,22.17189128
25.37199186,34.36666571,8.37833847,4.82664953,0.00000000,22.47266234
25.42064286,34.37652514,8.38714854,4.82319169,0.00000000,21.78937768
25.53863671,34.39973014,8.37403149,4.72513713,0.00000000,21.86193686
25.62670243,34.40969029,8.37816857,4.69964261,0.00000000,22.43808957
25.72398386,34.41586514,8.39672631,4.73332546,0.00000000,22.26338403
25.83097129,34.45599314,8.39566524,4.72709086,0.00000000,22.61189019
25.89955929,34.48947929,8.38643481,4.75660963,0.00000000,22.62840019
25.91642486,34.48519200,8.39694331,4.74034286,0.00000000,23.00990086
25.91088700,34.48055614,8.41616191,4.75654234,0.00000000,21.86242343
25.78250543,34.46776857,8.42105097,4.85034276,0.00000000,22.33254951
25.69499600,34.44265329,8.42239131,4.84389997,0.00000000,22.20827630
25.59072571,34.44091900,8.41070309,4.83508199,0.00000000,21.43787994
25.51141443,34.39555943,8.39387106,4.81903059,0.00000000,21.82873415
25.42989800,34.33778786,8.40197209,4.77789511,0.00000000,22.25241897
25.38444529,34.29876914,8.38488011,4.84089509,0.00000000,21.81587759
25.36339614,34.27090443,8.38544561,4.80263519,0.00000000,21.86010426
25.42988986,34.21280414,8.39041200,4.72520279,0.00000000,21.87419543
25.45513729,34.10921029,8.40581400,4.63227260,0.00000000,22.24817911
25.50700943,34.00447686,8.41209274,4.53832501,0.00000000,22.66588908
25.52390500,33.85371014,8.42331570,4.45165336,0.00000000,22.32363064
25.59570771,33.73218357,8.41977056,4.33135916,0.00000000,21.38757465
25.61329971,33.57972586,8.42631613,4.14268117,0.00000000,22.20492926
25.61751657,33.42076314,8.41202206,3.93993446,0.00000000,22.31584890
25.64250486,33.30195386,8.40290841,3.80224271,0.00000000,22.29757318
25.69730143,33.22812157,8.38362286,3.72804057,0.00000000,22.52905904
25.65840757,33.14451214,8.38284770,3.59223033,0.00000000,22.43347709
25.62906900,33.08340886,8.38008004,3.57356884,0.00000000,21.82980767
25.55257043,33.02103257,8.38285083,3.59029536,0.00000000,21.86932983
25.59360971,33.02500043,8.38174051,3.58451810,0.00000000,22.31984373
25.66659671,32.99720671,8.38160007,3.61016363,0.00000000,22.91819322
25.67535400,32.95090800,8.39404537,3.57792630,0.00000000,21.90975045
25.66452029,32.92999800,8.39880976,3.55065013,0.00000000,22.56405523
25.60114243,32.93130429,8.40438611,3.59946043,0.00000000,22.27747549
25.69389971,32.94944500,8.40252336,3.62820533,0.00000000,21.96929780
25.72142757,32.94979057,8.38656733,3.53995264,0.00000000,21.84010179
25.69011500,32.94196300,8.37624161,3.52939877,0.00000000,21.94773430
25.62501286,32.94999329,8.36840566,3.46441144,0.00000000,21.52302445
25.62832414,32.98095729,8.34293467,3.43791706,0.00000000,21.74291638
25.61582286,32.98213543,8.31674786,3.39932657,0.00000000,21.97201680
25.64565114,33.00539043,8.28519829,3.35023409,0.00000000,22.50779997
25.59989086,32.99631729,8.26658904,3.26764747,0.00000000,22.48509058
29.09095329,33.01457543,8.26022249,3.21655546,0.00000000,22.28069956
29.18633171,32.99916943,8.24092776,3.15339743,0.00000000,22.84788039
29.20762571,33.00745171,8.23506057,3.16094439,0.00000000,22.14967900
29.24633629,33.02183000,8.24533937,3.14911887,0.00000000,22.46201905
29.35821586,33.00461857,8.26234627,3.13044780,0.00000000,21.35701467
29.43624229,32.98935686,8.27424904,3.09752350,0.00000000,22.02925244
29.46090914,32.99677871,8.26940660,3.01923160,0.00000000,23.07497596
26.00715343,33.00723957,8.26058806,3.08583137,0.00000000,21.84043360
25.94525429,32.99293043,8.26358457,3.10266574,0.00000000,22.81062455
25.89044300,32.97520171,8.24546570,3.08932759,0.00000000,23.60592275
25.92799871,32.95185714,8.21663723,3.10428741,0.00000000,22.34506116
25.84793600,32.95366514,8.20334351,3.16527339,0.00000000,22.89663510
25.85411271,32.96921000,8.19775127,3.25185896,0.00000000,22.01977447
25.90763714,32.97979671,8.21809297,3.38644041,0.00000000,22.71645258
25.93058300,32.94973586,8.21447873,3.37512777,0.00000000,22.25795670
25.96324786,32.96175086,8.22606307,3.44690791,0.00000000,22.21263967
26.10359271,32.96788814,8.23249397,3.51079169,0.00000000,22.28032158
26.07047100,33.00035671,8.24509999,3.62943904,0.00000000,22.53340032
26.08375814,33.01919129,8.23661587,3.68462724,0.00000000,22.24431267
26.07696700,33.01519729,8.23453464,3.67075920,0.00000000,22.19683852
